Date,Make,Year,Model,Transmission,Price
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2015,ASX,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-18,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-24,mitsubishi,2013,Minicab,Automatic,5200000
2025-11-24,mitsubishi,2015,ASX,Automatic,5200000
2025-11-27,mazda,2023,Carol,Automatic,6590000
2025-11-27,mazda,2024,Flair,Automatic,6590000
2025-11-27,mazda,1994,Bongo,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2023,Flair,Automatic,8750000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2025,Scrum,Automatic,6850000
2025-11-26,mazda,2025,Scrum,Automatic,7500000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-25,mazda,2023,Scrum,Automatic,7450000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-25,mazda,2023,Flair,Automatic,7250000
2025-11-25,mazda,1992,Brawny,Automatic,7350000
2025-11-25,mazda,1992,Brawny,Automatic,3650000
2025-11-24,mazda,1992,Brawny,Automatic,4700000
2025-11-24,mazda,1992,Brawny,Automatic,1580000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-27,mazda,2023,Carol,Automatic,6590000
2025-11-24,mazda,2023,Flair,Automatic,7350000
2025-11-27,mazda,2024,Flair,Automatic,6590000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-27,mazda,1994,Bongo,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2023,Flair,Automatic,8750000
2025-11-26,mazda,2025,Scrum,Automatic,6850000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-26,mazda,2025,Scrum,Automatic,7500000
2025-11-25,mazda,2023,Scrum,Automatic,7450000
2025-11-25,mazda,2023,Flair,Automatic,7250000
2025-11-25,mazda,1992,Brawny,Automatic,7350000
2025-11-24,mazda,1992,Brawny,Automatic,1580000
2025-11-25,mazda,1992,Brawny,Automatic,3650000
2025-11-24,mazda,1992,Brawny,Automatic,4700000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-24,mazda,2023,Flair,Automatic,7350000
2025-11-27,mazda,2023,Carol,Automatic,6590000
2025-11-27,mazda,2024,Flair,Automatic,6590000
2025-11-27,mazda,1994,Bongo,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2023,Flair,Automatic,8750000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2025,Scrum,Automatic,6850000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-26,mazda,2025,Scrum,Automatic,7500000
2025-11-25,mazda,2023,Scrum,Automatic,7450000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-25,mazda,2023,Flair,Automatic,7250000
2025-11-25,mazda,1992,Brawny,Automatic,7350000
2025-11-24,mazda,1992,Brawny,Automatic,4700000
2025-11-25,mazda,1992,Brawny,Automatic,3650000
2025-11-24,mazda,1992,Brawny,Automatic,1580000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-24,mazda,2023,Flair,Automatic,7350000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-27,mazda,2024,Flair,Automatic,6590000
2025-11-27,mazda,2023,Carol,Automatic,6590000
2025-11-27,mazda,1994,Bongo,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-27,mazda,2023,Flair,Automatic,6590000
2025-11-26,mazda,2023,Flair,Automatic,8750000
2025-11-26,mazda,2025,Scrum,Automatic,6850000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-26,mazda,2023,Flair,Automatic,7900000
2025-11-26,mazda,2025,Scrum,Automatic,7500000
2025-11-25,mazda,2023,Scrum,Automatic,7450000
2025-11-25,mazda,2023,Flair,Automatic,7250000
2025-11-25,mazda,1992,Brawny,Automatic,7350000
2025-11-25,mazda,1992,Brawny,Automatic,3650000
2025-11-24,mazda,1992,Brawny,Automatic,4700000
2025-11-24,mazda,1992,Brawny,Automatic,1580000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-24,mazda,2023,Flair,Automatic,7350000
2025-11-24,mazda,2025,Flair,Automatic,0
2025-11-26,daihatsu,2023,Atrai,Automatic,8000000
2025-11-26,daihatsu,2023,Taft,Automatic,8000000
2025-11-26,daihatsu,2024,Mira,Automatic,8000000
2025-11-26,daihatsu,2023,Tanto,Automatic,8000000
2025-11-25,daihatsu,2023,Tanto,Automatic,9000000
2025-11-26,daihatsu,2023,Tanto,Automatic,8000000
2025-11-26,daihatsu,2023,Tanto,Automatic,8000000
2025-11-25,daihatsu,2023,Hijet,Automatic,6950000
2025-11-25,daihatsu,2025,Taft,Automatic,0
2025-11-25,daihatsu,2025,Mira,Automatic,0
2025-11-25,daihatsu,2024,Mira,Automatic,7450000
2025-11-25,daihatsu,2024,Mira,Automatic,6550000
2025-11-24,daihatsu,2023,Move,Automatic,7000000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-26,daihatsu,2023,Taft,Automatic,8000000
2025-11-24,daihatsu,2024,Taft,Automatic,8500000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-26,daihatsu,2023,Atrai,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-25,daihatsu,2023,Tanto,Automatic,9000000
2025-11-25,daihatsu,2023,Hijet,Automatic,6950000
2025-11-25,daihatsu,2024,Mira,Automatic,7450000
2025-11-25,daihatsu,2025,Taft,Automatic,0
2025-11-25,daihatsu,2024,Mira,Automatic,6550000
2025-11-25,daihatsu,2025,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,7000000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-26,daihatsu,2023,Taft,Automatic,8000000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Taft,Automatic,8500000
2025-11-26,daihatsu,2023,Atrai,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-25,daihatsu,2023,Tanto,Automatic,9000000
2025-11-25,daihatsu,2023,Hijet,Automatic,6950000
2025-11-25,daihatsu,2024,Mira,Automatic,7450000
2025-11-25,daihatsu,2024,Mira,Automatic,6550000
2025-11-25,daihatsu,2025,Taft,Automatic,0
2025-11-25,daihatsu,2025,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,7000000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Taft,Automatic,8500000
2025-11-26,daihatsu,2023,Taft,Automatic,8000000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-26,daihatsu,2023,Atrai,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-26,daihatsu,2025,Mira,Automatic,8000000
2025-11-25,daihatsu,2023,Tanto,Automatic,9000000
2025-11-25,daihatsu,2023,Hijet,Automatic,6950000
2025-11-25,daihatsu,2025,Taft,Automatic,0
2025-11-25,daihatsu,2024,Mira,Automatic,6550000
2025-11-25,daihatsu,2025,Mira,Automatic,7450000
2025-11-25,daihatsu,2025,Mira,Automatic,0
2025-11-24,daihatsu,2025,Mira,Automatic,0
2025-11-24,daihatsu,2025,Mira,Automatic,7000000
2025-11-24,daihatsu,2025,Mira,Automatic,0
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Taft,Automatic,8500000
2025-11-24,daihatsu,2024,Mira,Automatic,6800000
2025-11-24,daihatsu,2024,Mira,Automatic,0
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2007,Hijet,Automatic,7350000
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2024,Mira,Automatic,7350000
2025-11-18,daihatsu,2023,Taft,Automatic,8000000
2025-11-18,daihatsu,2025,Mira,Automatic,6900000
2025-11-17,daihatsu,2024,Mira,Automatic,0
2025-11-17,daihatsu,2024,Mira,Automatic,7300000
2025-11-17,daihatsu,2024,Mira,Automatic,0
2025-11-18,daihatsu,2024,Mira,Automatic,0
2025-11-17,daihatsu,2025,Taft,Automatic,0
2025-11-17,daihatsu,2016,Atrai,Automatic,6150000
2025-11-17,daihatsu,2025,Taft,Automatic,8675000
2025-11-17,daihatsu,2017,Move,Automatic,0
2025-11-17,daihatsu,2023,Thor,Automatic,9950000
2025-11-17,daihatsu,2023,Boon,Automatic,9050000
2025-11-17,daihatsu,2023,Mira,Automatic,0
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-17,daihatsu,2023,Mira,Automatic,7275000
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2007,Hijet,Automatic,7350000
2025-11-19,daihatsu,2023,Mira,Automatic,7350000
2025-11-19,daihatsu,2025,Mira,Automatic,7350000
2025-11-18,daihatsu,2023,Taft,Automatic,8000000
2025-11-19,daihatsu,2024,Mira,Automatic,7350000
2025-11-18,daihatsu,2025,Mira,Automatic,6900000
2025-11-18,daihatsu,2024,Mira,Automatic,0
2025-11-17,daihatsu,2024,Mira,Automatic,0
2025-11-17,daihatsu,2024,Mira,Automatic,7300000
2025-11-17,daihatsu,2024,Mira,Automatic,0
2025-11-17,daihatsu,2025,Taft,Automatic,0
2025-11-17,daihatsu,2025,Taft,Automatic,8675000
2025-11-17,daihatsu,2023,Thor,Automatic,9950000
2025-11-17,daihatsu,2016,Atrai,Automatic,6150000
2025-11-17,daihatsu,2017,Move,Automatic,0
2025-11-17,daihatsu,2023,Boon,Automatic,9050000
2025-11-17,daihatsu,2025,Sorento,Automatic,0
2025-11-17,daihatsu,2025,Sorento,Automatic,7275000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2002,Rio,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-24,kia,2011,Sorento,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-21,kia,2010,Sorento,Automatic,10250000
2025-11-21,kia,2012,Sportage,Automatic,9290000
2025-11-21,kia,2015,Sorento,Automatic,12900000
2025-11-19,kia,2015,Sorento,Automatic,0
2025-11-19,kia,2015,Sorento,Automatic,14600000
2025-11-21,kia,2015,Sorento,Automatic,0
2025-11-18,kia,2012,Sorento,Automatic,11800000
2025-11-18,kia,2011,Sorento,Automatic,9700000
2025-11-18,kia,2014,Sorento,Automatic,18800000
2025-11-18,kia,2012,Sorento,Automatic,13900000
2025-11-17,kia,2017,Picanto,Automatic,5900000
2025-11-17,kia,2002,Rio,Automatic,6750000
2025-11-17,kia,2025,Sorento,Automatic,5790000
2025-11-17,kia,2025,Sorento,Automatic,0
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2002,Rio,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-24,kia,2011,Sorento,Automatic,12250000
2025-11-21,kia,2010,Sorento,Automatic,10250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-21,kia,2012,Sportage,Automatic,9290000
2025-11-21,kia,2015,Sorento,Automatic,12900000
2025-11-19,kia,2015,Sorento,Automatic,0
2025-11-19,kia,2015,Sorento,Automatic,14600000
2025-11-21,kia,2015,Sorento,Automatic,0
2025-11-18,kia,2012,Sorento,Automatic,11800000
2025-11-18,kia,2011,Sorento,Automatic,9700000
2025-11-18,kia,2014,Sorento,Automatic,18800000
2025-11-17,kia,2017,Picanto,Automatic,5900000
2025-11-18,kia,2012,Sorento,Automatic,13900000
2025-11-17,kia,2002,Rio,Automatic,6750000
2025-11-17,kia,2025,Sorento,Automatic,5790000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-17,kia,2025,Sorento,Automatic,0
2025-11-24,kia,2002,Rio,Automatic,12250000
2025-11-21,kia,2010,Sorento,Automatic,10250000
2025-11-24,kia,2011,Sorento,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-21,kia,2014,Sorento,Automatic,9290000
2025-11-19,kia,2014,Sorento,Automatic,14600000
2025-11-21,kia,2014,Sorento,Automatic,0
2025-11-21,kia,2014,Sorento,Automatic,12900000
2025-11-19,kia,2015,Sorento,Automatic,0
2025-11-18,kia,2012,Sorento,Automatic,11800000
2025-11-18,kia,2011,Sorento,Automatic,9700000
2025-11-18,kia,2014,Sorento,Automatic,18800000
2025-11-18,kia,2012,Sorento,Automatic,13900000
2025-11-17,kia,2017,Picanto,Automatic,5900000
2025-11-17,kia,2014,Sorento,Automatic,6750000
2025-11-17,kia,2014,Sorento,Automatic,5790000
2025-11-17,kia,2014,Sorento,Automatic,0
2025-11-24,kia,2014,Sorento,Automatic,12250000
2025-11-24,kia,2025,Sorento,Automatic,12250000
2025-11-24,kia,2002,Rio,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-24,kia,2011,Sorento,Automatic,12250000
2025-11-24,kia,2012,Sportage,Automatic,12250000
2025-11-21,kia,2010,Sorento,Automatic,10250000
2025-11-21,kia,2014,Sorento,Automatic,9290000
2025-11-21,kia,2014,Sorento,Automatic,0
2025-11-21,kia,2014,Sorento,Automatic,12900000
2025-11-19,kia,2014,Sorento,Automatic,14600000
2025-11-19,kia,2015,Sorento,Automatic,0
2025-11-18,kia,2011,Sorento,Automatic,9700000
2025-11-18,kia,2012,Sorento,Automatic,11800000
2025-11-18,kia,2012,Sorento,Automatic,13900000
2025-11-18,kia,2014,Sorento,Automatic,18800000
2025-11-17,kia,2017,Picanto,Automatic,5900000
2025-11-17,kia,2018,Panda,Automatic,6750000
2025-11-17,kia,2018,Panda,Automatic,0
2025-11-17,kia,2018,Panda,Automatic,5790000
2025-11-17,micro,2018,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2016,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2017,Panda,Automatic,3275000
2025-11-17,micro,2018,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2016,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2018,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2015,Panda,Automatic,3275000
2025-11-17,micro,2017,Panda,Automatic,3275000
2025-11-17,micro,2017,Panda,Automatic,3275000
2025-11-17,micro,2016,Panda,Automatic,3275000
2025-11-17,micro,2014,Panda,Automatic,3275000
2025-11-21,audi,2013,A6,Automatic,21000000
2025-11-21,audi,2023,A3,Automatic,21000000
2025-11-21,audi,2023,A3,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2025,A3,Automatic,21000000
2025-11-21,audi,2025,A3,Automatic,21000000
2025-11-21,audi,2023,A3,Automatic,21000000
2025-11-21,audi,2023,A3,Automatic,21000000
2025-11-21,audi,2023,A3,Automatic,21000000
2025-11-21,audi,2013,A6,Automatic,21000000
2025-11-21,audi,2013,A6,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,Q7,Automatic,21000000
2025-11-21,audi,2017,A1,Automatic,21000000
2025-11-21,audi,2011,A4,Automatic,21000000
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
2025-11-21,audi,2013,A6,Automatic,0
